Segment ID,Station ID,Station Description,Start Date,Start Time,Start Depth,Submitting Entity,Collecting Entity,Monitoring Type,Parameter Name,Parameter Code,Value,RFA/Tag ID,Station Latitude,Station Longitude,Comments
2302,13178,RIO GRANDE AT US 77,9/30/91,12:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,196,Z205010,25.898611,-97.497498,"OVERCAST, CALM, 2 SWIMMERS IN AREA"
2302,13178,RIO GRANDE AT US 77,10/28/91,12:20,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,196,Z205011,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,5/11/70,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,150,Z204786,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,6/4/70,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,156,Z204787,25.898611,-97.497498,LOW FLOW
2302,13178,RIO GRANDE AT US 77,7/1/70,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,100,Z204788,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,2/22/83,1:58,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,233,Z204910,25.898611,-97.497498,CLEAR WITH LIGHT WIND
2302,13178,RIO GRANDE AT US 77,3/22/83,1:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,322,Z204911,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,9/28/83,1:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,166,Z204916,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,10/17/83,2:45,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,188,Z204917,25.898611,-97.497498,"PARTLY CLOUDY, RAIN"
2302,13178,RIO GRANDE AT US 77,10/1/68,2:55,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,194,Z204766,25.898611,-97.497498,LOW FLOW
2302,13178,RIO GRANDE AT US 77,11/6/68,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,211,Z204767,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,12/30/68,12:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,268,Z204768,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,1/20/69,2:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,150,Z204769,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,2/20/69,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,185,Z204770,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,3/27/69,3:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,283,Z204771,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,4/11/69,4:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,274,Z204772,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,5/27/69,1:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,241,Z204773,25.898611,-97.497498,LOW FLOW
2302,13178,RIO GRANDE AT US 77,6/12/69,3:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,165,Z204774,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,11/15/83,2:05,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,176,Z204918,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,1/30/91,12:40,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,150,Z205001,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,2/25/91,1:25,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,308,Z205002,25.898611,-97.497498,PC LIGHT WINDS FROM THE N. WARM
2302,13178,RIO GRANDE AT US 77,3/11/91,11:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,321,Z205003,25.898611,-97.497498,"STRONG EAST WIND, SUNNY MUCH DISCARDED CLOTHING. SEVERAL SWIMMERS OBSERVED INAREA"
2302,13178,RIO GRANDE AT US 77,7/2/69,4:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,150,Z204775,25.898611,-97.497498,HIGH FLOW
2302,13178,RIO GRANDE AT US 77,10/4/82,9:30,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,171,Z204906,25.898611,-97.497498,"PARTLY CLOUDY, LIGHT WIND, HOT"
2302,13178,RIO GRANDE AT US 77,11/15/82,10:45,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,199,Z204907,25.898611,-97.497498,"CLOUDY, MODERATE WIND, COLD"
2302,13178,RIO GRANDE AT US 77,4/12/83,9:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,235,Z204912,25.898611,-97.497498,"CLOUDY, WARM, WINDY"
2302,13178,RIO GRANDE AT US 77,6/13/83,4:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,224,Z204913,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,7/26/83,9:45,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,216,Z204914,25.898611,-97.497498,"PARTLY CLOUDY, HOT, MODERATE WIND"
2302,13178,RIO GRANDE AT US 77,9/10/90,2:30,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,171,Z204996,25.898611,-97.497498,"CLOUDY, HOT, LIGHT SE WINDS"
2302,13178,RIO GRANDE AT US 77,9/25/90,1:28,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,214,Z204997,25.898611,-97.497498,"1 SWIMMER, SUNNY, HOT, CALM, CATTLE ON MEXICAN BANK, MUCH DISCARDED CLOTHING ONBANK, SLIGHT SEWAGE ODOR IN AREA"
2302,13178,RIO GRANDE AT US 77,4/22/91,2:25,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,150,Z205004,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,5/22/91,9:15,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,138,Z205005,25.898611,-97.497498,PC HOT NO WIND
2302,13178,RIO GRANDE AT US 77,6/10/91,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,159,Z205006,25.898611,-97.497498,"CLOUDY RAIN, MUCH TRASH ON BANK"
2302,13177,RIO GRANDE AT EL JARDIN PUMP,12/3/74,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,126,Z204704,25.87866,-97.454639,CLOUDY WINDY
2302,13178,RIO GRANDE AT US 77,2/24/77,11:52,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,109,Z204879,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,6/30/77,12:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,197,Z204880,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,9/15/77,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,180,Z204881,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,12/19/77,11:54,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,276,Z204882,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,10/6/86,12:40,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,275,Z204951,25.898611,-97.497498,PC HOT STRONG SE WIND
2302,13178,RIO GRANDE AT US 77,11/17/86,1:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,170,Z204952,25.898611,-97.497498,CLOUDY HIGH 70'S LIGHT WIND FROM THE SOUTH
2302,13181,RIO GRANDE RIVER AT US 281/INTERNATIONAL BLVD,3/15/74,11:05,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,158,Z205263,26.095571,-98.271871,
2302,13178,RIO GRANDE AT US 77,12/8/86,11:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,217,Z204953,25.898611,-97.497498,"MUDDY WATER,PILES OF DISCARDED CLOTHING ON BANK,SUNNY, WARM, WINDY, FIELDD.O.=9.3"
2302,13178,RIO GRANDE AT US 77,1/20/87,10:15,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,267,Z204954,25.898611,-97.497498,LIGHT RAIN W/ LIGHT N WIND
2302,13178,RIO GRANDE AT US 77,3/3/87,11:45,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,204,Z204955,25.898611,-97.497498,OVERCAST W/ LIGHT WIND
2302,13178,RIO GRANDE AT US 77,3/26/87,2:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,200,Z204956,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,4/23/76,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,214,Z204872,25.898611,-97.497498,CLOUDY WINDY
2302,13178,RIO GRANDE AT US 77,9/30/76,1:35,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,103,Z204877,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,6/4/81,12:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,128,Z204896,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,5/18/88,10:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,135,Z204972,25.898611,-97.497498,P.C. AMBIENT TEMP. 27. C LT. S.E. WIND
2302,13178,RIO GRANDE AT US 77,6/20/88,12:05,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,182,Z204973,25.898611,-97.497498,"WATER HYACINTHS FLOATING PAST,HOT,SUNNY,NO WIND,NUMEROUS MOSQUITOS"
2302,13178,RIO GRANDE AT US 77,7/20/88,2:15,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,205,Z204974,25.898611,-97.497498,PARTLY CLOUDY WINDS FROM THE SOUTH 10-15 MPH
2302,13177,RIO GRANDE AT EL JARDIN PUMP,1/27/76,2:35,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,157,Z204718,25.87866,-97.454639,
2302,13178,RIO GRANDE AT US 77,8/26/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,229,Z204801,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,5/7/84,10:30,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,152,Z204924,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,6/13/84,12:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,217,Z204925,25.898611,-97.497498,WATER UNUSUALLY CLEAR
2302,13181,RIO GRANDE RIVER AT US 281/INTERNATIONAL BLVD,4/15/85,10:28,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,112,Z205394,26.095571,-98.271871,"PARTLY CLOUDY, LIGHT TO MODERATE EAST WIND, AMBIENT TEMP 25C"
2302,13181,RIO GRANDE RIVER AT US 281/INTERNATIONAL BLVD,5/14/85,3:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,144,Z205395,26.095571,-98.271871,CLDY LT E WIND AMBIENT TEMP 32 C
2302,13181,RIO GRANDE RIVER AT US 281/INTERNATIONAL BLVD,6/6/85,10:10,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,227,Z205396,26.095571,-98.271871,VERY MUDDY WATERMI
2302,13178,RIO GRANDE AT US 77,8/18/86,10:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,199,Z204949,25.898611,-97.497498,PC AMBIENT TEMP 31 C LT SE WIND
2302,13178,RIO GRANDE AT US 77,9/25/86,2:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,215,Z204950,25.898611,-97.497498,"SEVERAL KIDS SWIMMING,FIELD D.O.=7.6"
2302,13177,RIO GRANDE AT EL JARDIN PUMP,4/23/76,1:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,232,Z204721,25.87866,-97.454639,CLOUDY WINDY
2302,13178,RIO GRANDE AT US 77,6/11/79,4:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,144,Z204888,25.898611,-97.497498,"PARTLY CLOUDY, WARM, STRONG NORTH WIND SU"
2302,13178,RIO GRANDE AT US 77,9/6/79,11:25,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,203,Z204889,25.898611,-97.497498,"PARTLY CLOUDY, LIGHT BREEZE NO"
2302,13178,RIO GRANDE AT US 77,8/24/88,2:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,174,Z204975,25.898611,-97.497498,PC VERY WARM LIGHT SOUTH WINDS
2302,13178,RIO GRANDE AT US 77,7/10/84,11:15,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,200,Z204926,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,8/21/84,11:45,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,161,Z204927,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,11/19/91,10:00,0.3,INTERNATIONAL BOUNDARY & WATER COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,237,Z205012,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,8/6/70,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,192,Z204789,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,9/8/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,228,Z204802,25.898611,-97.497498,LOW FLOW DUE TO IRRIGATION D
2302,13178,RIO GRANDE AT US 77,11/2/71,1:00,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,102,Z204803,25.898611,-97.497498,
2302,13178,RIO GRANDE AT US 77,12/7/71,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,190,Z204804,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,1/5/72,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,151,Z204805,25.898611,-97.497498,FLOW NORMAL
2302,13178,RIO GRANDE AT US 77,2/2/72,10:30,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,123,Z204806,25.898611,-97.497498,FLOW NORMAL
